SKU,Product SKU,StoreID,Product Name,Product Description,Category ID, Price ,MinimumQuantity,Weight,ProductSpecificAttribute,Volume Quantity And Price,Customize,No Of Lines,Logo,AdditionalAttributes,Vocabulary,WebCategory,WebCategory2,Web Category 1 ORIG,Sub-Web Category 1A ORIG,Sub-Web Category 1B ORIG,Sub-Web Category 1C ORIG,Web Category 2,Sub-Web Category 2,Ship Today,Top Seller,Meta Tag,Mix&MatchCode,dropship,Setup,Product Image,Alternate Image,Vendor Drop Ship,Street,City,State,Zipcode
J7X16-17,J7X16-17,2,Theme Lapel Pin - 2016-17  High Quality Enamel,"Commemorative 2016-17 theme lapel pin.  ""Rotary Serving Humanity""     Limited quantities available",Lapel Pins,2,1,0.02,,"1||2,12||1.8,25||1.7,50||1.5,100||1.4",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,2017-Present",,Lapel Pins,Theme Lapel Pins,2017-Present,,,,,,,,FALSE,,J7X16-17.jpg,,,,,,
P78108,P78108,2,Oval Magnet,"Proudly display the Rotary emblem on your car, refrigerator or anywhere.  4"" x 6""",Car Accessories,2,1,0.01,,"1||2,6||1.9,12||1.8,25||1.7,50||1.6",N,,N,N,rotary_products,Car Accessories,"Gifts for Rotarians,Everyday Use",Car Accessories,,,,Gifts for Rotarians,Everyday Use,,TRUE,,,FALSE,,P78108.jpg,,,,,,
P7840T19,P7840T19,2,"Luggage Tag, Theme","""Be the Inspiration"" luggage tag with write on back side for your personal information.",Theme,2,1,0.1,,"1||2,6||1.9,12||1.8,25||1.7,50||1.6",N,,N,N,rotary_products,"Theme,2018-2019",,Theme,2018-2019,,,,,,,,,FALSE,,P7840T19.jpg,,,,,,
P78612ATL,P78612ATL,2,Collectible Coin  ,"Commemorative coin from the Rotary International Convention in Atlanta. Great keepsake with a removable clear holder.
Side 1: Atlanta RIC
Side 2: Rotary Foundation Centennial",Coins,2,1,0.1,,"1||2,6||1.9,12||1.8,25||1.7,50||1.6",N,,N,N,rotary_products,Coins,,Coins,,,,,,,,,,FALSE,,P78612ATL.jpg,,,,,,
P78612TOR,P78612TOR,2,Collectible Coin  ,"Commemorative coin from the Rotary International Convention in Toronto. Great keepsake with a removable clear holder.
Side 1: Toronto RIC
Side 2: Rotaract 50th Anniversary",Coins,2,1,0.25,,"1||2,6||1.9,12||1.8,25||1.7,50||1.6",N,,N,N,rotary_products,Coins,Rotaract,Coins,,,,Rotaract,,,,,,FALSE,,P78612tor.jpg,,,,,,
P78623,P78623,2,4-Way Test Coin,"Coin - Perfect keepsake to keep or share with others 1 1/4"" diameter
Side 1: Rotary Emblem
Side 2: 4-Way test",Coins,2,1,0.04,,"1||2,6||1.9,12||1.8,25||1.7,50||1.6",N,,N,N,rotary_products,Coins,4 Way Test & Object of Rotary,Coins,,,,4 Way Test & Object of Rotary,,,TRUE,,,FALSE,,P78623_emblem_side.jpg,P78623_4WT_side.jpg,,,,,
CA25,CA25,2,Indoor/Outdoor Decal ,"Multi-use, white vinyl decal with removable adhesive backing allows you to show off the Rotary Masterbrand anywhere you choose. 2""x5"" ","Stickers, Decals & Patches",1.95,1,0.01,,"1||1.95,6||1.85,12||1.75,25||1.65,50||1.55",N,,N,N,rotary_products,"Stickers, Decals & Patches",,"Stickers, Decals & Patches",,,,,,,TRUE,,,FALSE,,CA25.jpg,,,,,,
J6W31P,J6W31P,2,Crossed Flags Member Pin,"American and Rotary crossed flags enamel lapel pin   1"" ",Lapel Pins,1.95,1,0.02,,"1||2,12||1.8,25||1.7,50||1.5,100||1.4",N,,N,N,rotary_products,"Lapel Pins,Assorted Lapel Pins,Pin Back",,Lapel Pins,Assorted Lapel Pins,Pin Back,,,,,,,,FALSE,,J6W31 Flag Lapel Pin.jpg,,,,,,
J6X07-08,J6X07-08,2,"2007-08 ""Rotary Shares"" ",Commemorative 2007-08 theme lapel pin. Limited quantities available,Lapel Pins,1.95,1,0.02,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Before 2017",,Lapel Pins,Theme Lapel Pins,Before 2017,,,,,,,,FALSE,,j6x07-08t.jpg,,,,,,
J6X08-09,J6X08-09,2,"2008-09 ""Make Dreams Real""",Commemorative 2007-08 theme lapel pin. Limited quantities available,Lapel Pins,1.95,1,0.05,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Before 2017",,Lapel Pins,Theme Lapel Pins,Before 2017,,,,,,,,FALSE,,j6x0809.jpg,,,,,,
J6X09-10,J6X09-10,2,"2009-10 ""The Futrure of Rotary is in Your Hands"" ",Commemorative 2009-10 theme lapel pin. Limited quantities available,Lapel Pins,1.95,1,0.02,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Before 2017",,Lapel Pins,Theme Lapel Pins,Before 2017,,,,,,,,FALSE,,J6X_0910_shaped.jpg,,,,,,
J6X09-10R,J6X09-10R,2,"2009-10 ""The Futrure of Rotary is in Your Hands"" ",Commemorative 2009-10 theme lapel pin. Limited quantities available,Lapel Pins,1.95,1,0.02,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Before 2017",,Lapel Pins,Theme Lapel Pins,Before 2017,,,,,,,,FALSE,,j6x0910.jpg,,,,,,
J6X10-11,J6X10-11,2,"2010-11 ""Building Bridges--Bridging Continents""",Commemorative 2010-11 theme lapel pin. Limited quantities available,Lapel Pins,1.95,1,0.02,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Before 2017",,Lapel Pins,Theme Lapel Pins,Before 2017,,,,,,,,FALSE,,J6x2010 11 Theme Pin.jpg,,,,,,
J6X11-12,J6X11-12,2,"2011-12 ""Reach Within to Embrace Humanity""    ",Commemorative 2011-12 theme lapel pin. Limited quantities available,Lapel Pins,1.95,1,0.02,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Before 2017",,Lapel Pins,Theme Lapel Pins,Before 2017,,,,,,,,FALSE,,j6x1112.jpg,,,,,,
J6X13-14,J6X13-14,2,"2013-14 ""Engage Rotary Change Lives""     ",Commemorative 2013-14 theme lapel pin. Limited quantities available,Lapel Pins,1.95,1,0.02,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Before 2017",,Lapel Pins,Theme Lapel Pins,Before 2017,,,,,,,,FALSE,,J6X1314.jpg,J6X1314L.jpg,,,,,
J6X14-15,J6X14-15,2,"2014-15 ""Light Up Rotary"" ",Commemorative 2014-15 theme lapel pin. Limited quantities available,Lapel Pins,1.95,1,0.02,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Before 2017",,Lapel Pins,Theme Lapel Pins,Before 2017,,,,,,,,FALSE,,J6X14-15.jpg,,,,,,
J6X15-16,J6X15-16,2,"2015-16 ""Be a Gift to the World""  ",Commemorative 2015-16 theme lapel pin. Limited quantities available,Lapel Pins,1.95,1,0.02,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Before 2017",,Lapel Pins,Theme Lapel Pins,Before 2017,,,,,,,,FALSE,,J6X15-16.JPG,,,,,,
J6X16-17,J6X16-17,2,"2016-17 ""Rotary Serving Humanity""",Commemorative 2016-17 theme lapel pin. Limited quantities available,Lapel Pins,1.95,1,0.02,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,2017-Present",,Lapel Pins,Theme Lapel Pins,2017-Present,,,,,,,,FALSE,,J6X16-17_72dpi.jpg,2016 catalog images\J6X16-17.jpg,,,,,
J6X17-18,J6X17-18,2,"2017-18 ""Rotary: Making a Difference""    ",Commemorative 2017-18 theme lapel pin. Limited quantities available,Lapel Pins,1.95,1,0.02,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,2017-Present",,Lapel Pins,Theme Lapel Pins,2017-Present,,,,,,,,FALSE,,J6X17-18.jpg,,,,,,
J6X96-97,J6X96-97,2,"1996-1997 ""Build the Future""    ",Commemorative 1996-97 theme lapel pin. Limited quantities available,Lapel Pins,1.95,1,0.009,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Before 2017",,Lapel Pins,Theme Lapel Pins,Before 2017,,,,,,,,FALSE,,j6x9697.jpg,,,,,,
J6X97-98,J6X97-98,2,"1997-1998  ""Show Rotary Cares""",Commemorative 1997-98 theme lapel pin. Limited quantities available,Lapel Pins,1.95,1,0.01,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Before 2017",,Lapel Pins,Theme Lapel Pins,Before 2017,,,,,,,,FALSE,,J6X9798.jpg,,,,,,
J6X99-00,J6X99-00,2,"1999-2000 ""Act with Consistency, Credibility, Continuity""",Commemorative 1999-00 theme lapel pin. Limited quantities available,Lapel Pins,1.95,1,0.02,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Before 2017",,Lapel Pins,Theme Lapel Pins,Before 2017,,,,,,,,FALSE,,J6X9900.jpg,,,,,,
JF63P,JF63P,2,End Polio Now Lapel Pin,"Say Good Bye to Polio!  1""",Lapel Pins,1.95,1,0.05,,"1||1.95,12||1.75,25||1.65,50||1.45,100||1.35",N,,N,N,rotary_products,"Lapel Pins,Assorted Lapel Pins,Pin Back",,Lapel Pins,Assorted Lapel Pins,Pin Back,,,,,,,,FALSE,,JF63P.jpg,,,,,,
D45214,D45214,2,Letter Opener,"Handy razor sharp letter opener. 2"" x 2.75""",Gifts for Rotarians,1.8,1,0.07,,"1||1.8,6||1.7,12||1.6,25||1.55,50||1.45",N,,N,N,rotary_products,"Gifts for Rotarians,Desk Accessories",,Gifts for Rotarians,Desk Accessories,,,,,,,,,FALSE,,d45214.jpg,,,,,,
P78168PC,P78168PC,2,Custom Plastic Bag,"Add your logo and use at any event, especially district conferences.  Reinforced handles and 3"" pleased base.  15"" x 19""  $35.00 set up is additional for first order.  150 piece minimum. * Please allow 3 weeks for production * 
Please provide the exact text you would like imprinted. ",Bags & Padfolios,1.78,150,0.045,,"150||1.78,250||1.25,500||1.15",Y,3,Y,N,rotary_products,"Bags & Padfolios,With Club Name","Conference & Event Supplies,Give Aways",Bags & Padfolios,With Club Name,,,Conference & Event Supplies,Give Aways,,,,,TRUE,35,p78157.jpg,,Bag Makers Inc,6606 South Union Road,Inion,IL,60180
P78491,P78491,2,Plastic Luggage Tag,"Plastic luggage tag includes strap with buckle and insert for contact information.  3 1/4"" x 1 7/8""
",Conference & Event Supplies,1.75,1,0.1,,"1||1.75,6||1.65,12||1.6,25||1.5,50||1.4",N,,N,N,rotary_products,"Conference & Event Supplies,Give Aways","Gifts for Rotarians,Travel",Conference & Event Supplies,Give Aways,,,Gifts for Rotarians,Travel,,,,,FALSE,,P78491.jpg,,,,,,
P78491PC,P78491PC,2,Custom Plastic Luggage Tag,"Customizable plastic luggage tag with your club name or logo.  3 1/4"" x 1 7/8""  Minimum order 250  * Please allow 2 weeks for produciton **
",Add Your Club Name,1.75,250,0.1,,"250||1.75,500||1.65,1000||1.6",Y,2,N,N,rotary_products,"Add Your Club Name,Other Ideas",,Add Your Club Name,Other Ideas,,,,,,,,,TRUE,,P78491PC.jpg,,Illini,1000 Woodlands Parkway,Vernon Hills,IL,60061
P78494,P78494,2,Speaker Key Chain,"Do you dare??? Your speaker will never forget your club when given one of these key rings with humorous imprint. FRONT: ""I spoke at a Rotary Club"" Back: ""And all they gave me was this little keychain!""",Guest Speaker,1.75,1,0.08,,"1||1.75,6||1.65,12||1.6,25||1.5,50||1.4",N,,N,N,rotary_products,Guest Speaker,"Club Meeting Supplies,Guest Speaker",Guest Speaker,,,,Club Meeting Supplies,Guest Speaker,,,,,FALSE,,P78494.JPG,,,,,,
P78517,P78517,2,4-Way Test Key Tag,"4-Way Test and Masterbrand in clear, acrylic  1-1/2"" square key tag",4 Way Test & Object of Rotary,1.75,1,0.03,,"1||1.75,6||1.65,12||1.6,25||1.5,50||1.4",N,,N,N,rotary_products,4 Way Test & Object of Rotary,Car Accessories,4 Way Test & Object of Rotary,,,,Car Accessories,,,,,,FALSE,,P78517M.jpg,,,,,,
P78551,P78551,2,Gem Cut Key Tag,"""Service Above Self"" Sapphire key tag  1.5"" x 2.5""",Gifts for Rotarians,1.75,1,0.03,,"1||1.75,6||1.65,12||1.6,25||1.5,50||1.4",N,,N,N,rotary_products,"Gifts for Rotarians,Everyday Use",Car Accessories,Gifts for Rotarians,Everyday Use,,,Car Accessories,,,,,,FALSE,,P78551.JPG,,,,,,
P78618,P78618,2,Coins - 10th Anniversary,"Celebrate your Club's Anniversary with a keepsake for each member  1 5/16"" diameter Coin
Side 1: Rotary Emblem
Side 2: 10th Anniversary",Club Meeting Supplies,1.75,1,0.03,,"1||1.75,6||1.65,12||1.6,25||1.5,50||1.4",N,,N,N,rotary_products,"Club Meeting Supplies,Anniversary","Coins,",Club Meeting Supplies,Anniversary,,,Coins,,,,,,FALSE,,P78618.JPG,,,,,,
P78629,P78629,2,Coins - 25th Anniversary,"Celebrate your Club's Anniversary with a keepsake for each member  1 5/16"" diameter coin
Side 1: Rotary Emblem
Side 2: 25th Anniversary",Club Meeting Supplies,1.75,1,0.03,,"1||1.75,6||1.65,12||1.6,25||1.5,50||1.4",N,,N,N,rotary_products,"Club Meeting Supplies,Anniversary","Coins,",Club Meeting Supplies,Anniversary,,,Coins,,,,,,FALSE,,P78629.JPG,,,,,,
P78630,P78630,2,Coins - 50th Anniversary,"Celebrate your Club's Anniversary with a keepsake for each member  1 5/16"" diameter coin
Side 1: Rotary Emblem
Side 2: 50th Anniversary",Club Meeting Supplies,1.75,1,0.03,,"1||1.75,6||1.65,12||1.6,25||1.5,50||1.4",N,,N,N,rotary_products,"Club Meeting Supplies,Anniversary","Coins,",Club Meeting Supplies,Anniversary,,,Coins,,,,,,FALSE,,P78630.JPG,,,,,,
P78641,P78641,2,Coins - 75th Anniversary,"Celebrate your Club's Anniversary with a keepsake for each member  1 5/16"" diameter coin
Side 1: Rotary Emblem
Side 2: 75th Anniversary",Club Meeting Supplies,1.75,1,0.03,,"1||1.75,6||1.65,12||1.6,25||1.5,50||1.4",N,,N,N,rotary_products,"Club Meeting Supplies,Anniversary","Coins,",Club Meeting Supplies,Anniversary,,,Coins,,,,,,FALSE,,P78641.JPG,,,,,,
P78645,P78645,2,Coins - 100th Anniversary,"Celebrate your Club's Anniversary with a keepsake for each member  1 5/16"" diameter
Side 1: Rotary Emblem
Side 2: 100th Anniversary",Club Meeting Supplies,1.75,1,0.03,,"1||1.75,6||1.65,12||1.6,25||1.5,50||1.4",N,,N,N,rotary_products,"Club Meeting Supplies,Anniversary","Coins,",Club Meeting Supplies,Anniversary,,,Coins,,,,,,FALSE,,P78645.jpg,,,,,,
P78856,P78856,2,Poker Chip Ball Marker,Poker chip style ball marker made of durable plastic with Rotary emblem on both sides,Golf ,1.75,1,0.05,,"1||1.75,6||1.65,12||1.6,25||1.5,50||1.4",N,,N,N,rotary_products,"Golf ,Give Aways","Conference & Event Supplies,Give Aways",Golf ,Give Aways,,,Conference & Event Supplies,Give Aways,,,,,FALSE,,P78856.jpg,,,,,,
J6X18-19,J6X18-19,2,"2018-19 ""Be the Inspiration"" ",Commemorative 2018-19 theme lapel pin. Limited quantities available,Lapel Pins,1.5,1,0.02,,"1||1.5,12||1.35,25||1.3,50||1.15,100||1.05",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,2017-Present",,Lapel Pins,Theme Lapel Pins,2017-Present,,,,,,,,FALSE,,J6X18-19 1.jpg,,,,,,
J6X18-19SPANISH,J6X18-19SPANISH,2,"2018-19 ""Be the inspiration"" Espa–ol",Commemorative 2018-19 theme lapel pin. Limited quantities available,Lapel Pins,1.5,1,0.02,,"1||1.5,12||1.35,25||1.3,50||1.15,100||1.05",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,2017-Present",Sale / Closeout,Lapel Pins,Theme Lapel Pins,2017-Present,,Sale / Closeout,,,,,,FALSE,,J6X18-19 1.jpg,,,,,,
P78124,P78124,2,Four-Way Test Magnet,"Business card sized magnet.  3.5"" x 2""",4 Way Test & Object of Rotary,1.5,1,0.02,,"1||1.5,6||1.45,12||1.35,25||1.3,50||1.2",N,,N,N,rotary_products,4 Way Test & Object of Rotary,"Gifts for Rotarians,Everyday Use",4 Way Test & Object of Rotary,,,,Gifts for Rotarians,Everyday Use,,,,,FALSE,,P78124.jpg,,,,,,
P78271,P78271,2,Cell Phone Wallet,"Silicone wallet that sticks to the back of your cell phone or cell phone case. Allows you to carry the necessities, like card and ID, while being able to leave your wallet behind.",Gifts for Rotarians,1.5,1,0.01,,"1||1.5,6||1.45,12||1.35,25||1.3,50||1.2",N,,N,N,rotary_products,"Gifts for Rotarians,Everyday Use",,Gifts for Rotarians,Everyday Use,,,,,,,,,FALSE,,P78271.jpg,,,,,,
P78607,P78607,2,4-Way Test Coin,"Pocket Reminders - Heavy antiqued bronze 1 5/16"" diameter coin
Side 1: Rotary Emblem
Side 2: 4-Way Test
",Coins,1.45,1,0.1,,"1||1.45,6||1.4,12||1.3,25||1.25,50||1.15",N,,N,N,rotary_products,Coins,4 Way Test & Object of Rotary,Coins,,,,4 Way Test & Object of Rotary,,,,,,FALSE,,P78607.JPG,,,,,,
P78157PC,P78157PC,2,Custom Plastic Bag,"Add your logo and use at any event, especially district conferences.  Reinforced handles and 3"" pleased base.  12"" x 15""  $35.00 set up is additional for first order.  150 piece minimum. 
Please provide the exact text you would like imprinted. ",Bags & Padfolios,1.29,150,0.045,,"150||1.29,250||1.09,500||0.99",Y,3,Y,N,rotary_products,"Bags & Padfolios,With Club Name","Conference & Event Supplies,Give Aways",Bags & Padfolios,With Club Name,,,Conference & Event Supplies,Give Aways,,,,,TRUE,35,p78157.jpg,,Bag Makers Inc,6606 South Union Road,Inion,IL,60180
C3E50G,C3E50G,2,Round Window Decal ,"3"" round window decal - Static cling","Stickers, Decals & Patches",1.25,1,0.01,,"1||1.25,25||1.2,50||1.15,100||1.05,250||1",N,,N,N,rotary_products,"Stickers, Decals & Patches","Outdoor Signage,Bronze","Stickers, Decals & Patches",,,,Outdoor Signage,Bronze,,,,,FALSE,,C3E50G.jpg,,,,,,
D45543,D45543,2,Metallic Blue Pen,Economical plastic pen with silver accent and imprint. ,Pens & Pencils,1.25,1,0.1,,"1||1.25,100||1.15",N,,N,N,rotary_products,"Pens & Pencils,Under $5.00",,Pens & Pencils,Under $5.00,,,,,,,,,FALSE,,d45543.jpg,,,,,,
J731P,J731P,2,Vice President Pin -  Gold Plated,"Club Vice President round pin   1/2"" gold plated   *While supplies last",Sale / Closeout,1.25,1,0.08,,1||1.25,N,,N,N,rotary_products,Sale / Closeout,"Lapel Pins,Officer & Title Pins",Sale / Closeout,,,,Lapel Pins,Officer & Title Pins,,,,,FALSE,,J731.JPG,,,,,,
J742P,J742P,2,Secretary Pin -  Gold Plated,"Club Secretary round pin   1/2"" gold plated   *While supplies last",Sale / Closeout,1.25,1,0.08,,1||1.25,N,,N,N,rotary_products,Sale / Closeout,"Lapel Pins,Officer & Title Pins",Sale / Closeout,,,,Lapel Pins,Officer & Title Pins,,,,,FALSE,,J742.JPG,,,,,,
J764P,J764P,2,Director Pin - Gold Plated,"Club Director round pin   1/2"" gold plated   *While supplies last",Sale / Closeout,1.25,1,0.08,,1||1.25,N,,N,N,rotary_products,Sale / Closeout,"Lapel Pins,Officer & Title Pins",Sale / Closeout,,,,Lapel Pins,Officer & Title Pins,,,,,FALSE,,J764.JPG,,,,,,
J775P,J775P,2,Sergeant-At-Arms Pin -  Gold Plated,"Club Sergeant-At-Arms round pin   1/2"" gold plated   *While supplies last",Sale / Closeout,1.25,1,0.08,,1||1.25,N,,N,N,rotary_products,Sale / Closeout,"Lapel Pins,Officer & Title Pins",Sale / Closeout,,,,Lapel Pins,Officer & Title Pins,,,,,FALSE,,J775.JPG,,,,,,
C34719P1,C34719P1,2,Object of Rotary Print,"Object of Rotary print  8.5"" x 11""  ",4 Way Test & Object of Rotary,1,1,0.5,,"1||1,6||0.95,12||0.9,25||0.85,50||0.8",N,,N,N,rotary_products,4 Way Test & Object of Rotary,"Club Meeting Supplies,New Member Supplies",4 Way Test & Object of Rotary,,,,Club Meeting Supplies,New Member Supplies,,,,,FALSE,,c34719p.jpg,,,,,,
C34720P1,C34720P1,2,4-Way Test Print,"4-Way Test Print.  8.5"" x 11"", Individual Prints",4 Way Test & Object of Rotary,1,1,0.5,,"1||1,6||0.95,12||0.9,25||0.85,50||0.8",N,,N,N,rotary_products,4 Way Test & Object of Rotary,"Club Meeting Supplies,New Member Supplies",4 Way Test & Object of Rotary,,,,Club Meeting Supplies,New Member Supplies,,,,,FALSE,,c34720p.jpg,,,,,,
D45111,D45111,2,Ball Point Pen,"People of Action, Click Pen",Pens & Pencils,1,1,0.1,,"1||1,12||0.95,25||0.9,100||0.8",N,,N,N,rotary_products,"Pens & Pencils,Under $5.00",People of Action,Pens & Pencils,Under $5.00,,,People of Action,,,,,,FALSE,,D45111.jpg,,,,,,
P78115,P78115,2,Silicone Wristband,End Polio Now wristbands are a great giveaway.,End Polio Now,1,1,0.01,,"1||1,25||0.95,50||0.9,100||0.85,250||0.8",N,,N,N,rotary_products,End Polio Now,"Conference & Event Supplies,Give Aways",End Polio Now,,,,Conference & Event Supplies,Give Aways,,,,,FALSE,,P78115.jpg,,,,,,
P78162,P78162,2,Economical Flexible Presentation Folder,"Handy, economical flexible presentation folder to hold inportant papers. Great for conventions or seminar literature. Features 5'' high clear pockets inside. Closed size : 12'' x 9 1/2'' **WHILE SUPPLIES LAST**",Sale / Closeout,1,1,0.25,,1||1,N,,N,N,rotary_products,Sale / Closeout,,Sale / Closeout,,,,,,,,,,FALSE,,P78162.jpg,,,,,,
D45543PC,D45543PC,2,Metallic Blue Pen - Custom Imprint,"Economical plastic pen with silver accent, add your club name - Minimum order 250 pieces * Please allow 2 wweks for production *
All wording is custom. Please provide the exact text you would like imprinted. ",Pens & Pencils,0.99,250,0.2,,"250||0.99,500||0.9",Y,1,N,N,rotary_products,"Pens & Pencils,With Club Name","Add Your Club Name,Pens",Pens & Pencils,With Club Name,,,Add Your Club Name,Pens,,,,,TRUE,,d45543pc.jpg,,Hub Pen Company,1525 Washington Street,Braintree,MA,2184
D45527,D45527,2,Stylus Contour Pen,"Stylus Contour Pen - Use on your smart phone, tablet, or any touch screen. Blue pen with a silver trim and white imprint. ",Pens & Pencils,0.95,1,0.1,,"1||0.95,100||0.85,250||0.8",N,,N,N,rotary_products,"Pens & Pencils,Under $5.00","Conference & Event Supplies,Give Aways",Pens & Pencils,Under $5.00,,,Conference & Event Supplies,Give Aways,,TRUE,,,FALSE,,D45527.jpg,,,,,,
RB101,RB101,2,"3"" Don't Be Afraid To Fail Button","3"" round button with pin back - A great hand out for your PETS or Board Members",Conference & Event Supplies,0.95,1,0.06,,"1||1,25||0.9,50||0.8,100||0.7",N,,N,N,rotary_products,"Conference & Event Supplies,Give Aways","Club Meeting Supplies,Meeting Supplies",Conference & Event Supplies,Give Aways,,,Club Meeting Supplies,Meeting Supplies,,TRUE,,,FALSE,,RB101.jpg,,,,,,
D45527PC,D45527PC,2,Stylus Contour Pen - Custom Imprint,"Stylus Contour Pen - Use on your smart phone, tablet, or any touch screen - Add your club name for a perfect give away -  Minimum order 250 pens
* Please allow 2 weeks for production * 
All wording is custom. Please provide the exact text you would like imprinted.  ",Pens & Pencils,0.85,250,0.1,,"250||0.85,500||0.8",Y,1,N,N,rotary_products,"Pens & Pencils,With Club Name","Add Your Club Name,Pens",Pens & Pencils,With Club Name,,,Add Your Club Name,Pens,,TRUE,,,TRUE,,D45527PC.jpg,,Hub Pen Company,1525 Washington Street,Braintree,MA,2184
